Golden_Id,First_Name,Last_Name,Email,City,Street,Country,Currency_Code,DUNS,Address,Phone,Company,Customer_Classification,LBU,Market_Segment
942,Kelbee,Kerwood,kkerwoodq5@dell.com,Bonpland,Grim,Argentina,ARS,96-202-6838,Grim,864-918-8898,Yodo,Ford,Plexiglass,Painter
943,Theobald,Room,troomq6@economist.com,Zbarazh,Lakewood,Ukraine,UAH,77-098-2213,Dahle,468-898-5767,Jabbercube,Daewoo,Brass,Stucco Mason
944,Baryram,Bartlam,bbartlamq7@latimes.com,Aioi,Butterfield,Japan,JPY,34-350-5448,Morrow,193-718-2610,Minyx,Pontiac,Brass,Terrazzo
945,Alphonso,Bernaert,abernaertq8@bing.com,Huiyi,Shoshone,China,CNY,47-992-6529,Transport,742-342-5859,Eabox,Chevrolet,Glass,Landscaper
946,Fair,Korb,fkorbq9@naver.com,Bogo,La Follette,Cameroon,XAF,75-312-1524,Parkside,717-445-2271,Feedspan,Chrysler,Wood,Glazier
947,Marlane,Le Prevost,mleprevostqa@abc.net.au,Engure,Hudson,Latvia,EUR,66-795-9800,Mayfield,780-185-5810,Yata,Ford,Plastic,Painter
948,Yardley,Boanas,yboanasqb@dyndns.org,Xianghu,Oriole,China,CNY,63-005-3357,Eliot,549-499-0945,Teklist,Toyota,Wood,Boilermaker
949,Charyl,Nigh,cnighqc@disqus.com,Coquitlam,Maple Wood,Canada,CAD,06-215-6775,Mosinee,160-340-9584,Digitube,Mitsubishi,Vinyl,Millwright
950,Ninnetta,Mundie,nmundieqd@canalblog.com,Qingshui,Meadow Vale,China,CNY,05-788-8772,Coleman,223-316-6136,Wordify,BMW,Plastic,Pipefitter
951,Erastus,Jeannequin,ejeannequinqe@pinterest.com,Meruge,Blue Bill Park,Portugal,EUR,89-832-7538,Sugar,886-362-1476,Rooxo,Toyota,Rubber,Plasterers
952,Ebonee,Barrass,ebarrassqf@ustream.tv,Zorak,Brentwood,Armenia,AMD,14-417-6178,Maywood,309-533-4679,Devify,Pontiac,Rubber,Carpenter
953,Hadria,Olliver,holliverqg@vk.com,Jamaica,Sauthoff,United States,USD,16-248-6828,Loftsgordon,212-775-3799,Demizz,BMW,Stone,Safety Officer
954,Jenine,Orteau,jorteauqh@loc.gov,Sinjai,Paget,Indonesia,IDR,60-592-2595,Nevada,998-411-6895,Photobug,Ford,Glass,Electrician
955,Honey,Zanettini,hzanettiniqi@yelp.com,Morro Agudo,Crest Line,Brazil,BRL,89-109-9201,Hanson,702-107-1336,Jaxworks,Audi,Aluminum,Waterproofer
956,Wendeline,Ricardin,wricardinqj@icq.com,Aksarka,Springview,Russia,RUB,09-231-0885,South,315-748-9257,Rhyloo,Buick,Plastic,Refridgeration
957,Courtenay,Hallin,challinqk@shutterfly.com,Dongshangguan,Rusk,China,CNY,00-526-7913,Dryden,807-825-3057,Flashdog,GMC,Stone,HVAC
958,Joelynn,Cakes,jcakesql@mayoclinic.com,Vaudreuil-Dorion,Rigney,Canada,CAD,84-867-0743,Springs,873-418-7355,Tagchat,Pontiac,Aluminum,Waterproofer
959,Adelle,Snowling,asnowlingqm@arstechnica.com,Kopang Satu,Pierstorff,Indonesia,IDR,62-589-1290,Dwight,316-340-0297,Skyvu,Land Rover,Aluminum,Pipelayer
960,Stephan,Kingwell,skingwellqn@unesco.org,Pécs,Artisan,Hungary,HUF,04-091-7783,Golf Course,394-726-0859,Realpoint,Suzuki,Vinyl,Linemen
961,Sheree,Brogi,sbrogiqo@tuttocitta.it,Krasnohrad,Lighthouse Bay,Ukraine,UAH,91-643-4154,Vahlen,527-402-2638,Mybuzz,MINI,Plastic,Sheet Metal Worker
962,Trixie,Whitty,twhittyqp@nba.com,Pola,Cascade,Philippines,PHP,40-332-6113,Carey,529-464-4226,Abata,Audi,Wood,Terrazzo
963,Jana,Byng,jbyngqq@epa.gov,Carepa,Merrick,Colombia,COP,06-925-7698,Kipling,920-508-6774,Avavee,Suzuki,Plastic,Brickmason
964,Alisha,Champion,achampionqr@fc2.com,Naushahro Fīroz,Springview,Pakistan,PKR,13-537-3643,Petterle,943-704-1191,Layo,Saab,Aluminum,Glazier
965,Hammad,Spadollini,hspadolliniqs@usnews.com,Zhaobaoshan,Dahle,China,CNY,57-046-6589,Kensington,161-113-1173,Voolia,Toyota,Glass,Linemen
966,Misty,Urpeth,murpethqt@msn.com,Werbkowice,Towne,Poland,PLN,48-135-8744,Upham,972-378-9005,Leenti,Plymouth,Vinyl,Tile Setter
967,Kiley,Scading,kscadingqu@nbcnews.com,Sulo,Meadow Ridge,Indonesia,IDR,65-743-2023,Westend,328-312-5270,Photobug,Chevrolet,Wood,Concrete Finisher
968,Em,Lorryman,elorrymanqv@bizjournals.com,Shebekino,Express,Russia,RUB,31-068-1908,Monica,323-911-8069,Babbleopia,Ford,Glass,Millwright
969,Alasdair,Humbie,ahumbieqw@sohu.com,Las Vegas,Brentwood,United States,USD,74-458-9025,New Castle,702-934-7584,Photobug,Honda,Wood,Laborer
970,Melitta,Amy,mamyqx@macromedia.com,Lyon,Crownhardt,France,EUR,69-867-1879,Luster,239-330-2806,Jabberbean,Chevrolet,Brass,Ironworker
971,Germaine,Fasson,gfassonqy@princeton.edu,Qaxbaş,Anzinger,Azerbaijan,AZN,60-683-6259,Reinke,432-670-9644,Feedfish,Mercedes-Benz,Brass,Concrete Finisher
972,Wake,Crichten,wcrichtenqz@alexa.com,Şurmān,Dwight,Libya,LYD,67-350-2870,Forest Run,279-377-7006,Twitterbeat,Dodge,Aluminum,Sheet Metal Worker
973,Nestor,Khomishin,nkhomishinr0@mysql.com,Jarigue,Pine View,Philippines,PHP,55-419-2267,Vernon,960-153-5711,Tanoodle,Toyota,Steel,Painter
974,Port,Mulleary,pmullearyr1@google.co.jp,Dzyarzhynsk,Dorton,Belarus,BYR,22-107-5830,Lighthouse Bay,568-178-2373,Rhybox,Chevrolet,Rubber,Ironworker
975,Radcliffe,Challace,rchallacer2@webmd.com,Lajaluhur,Arkansas,Indonesia,IDR,55-365-0501,Corscot,240-812-4213,Kimia,Audi,Steel,Terrazzo
976,Peggy,Yousef,pyousefr3@scribd.com,Thị Trấn Cẩm Thủy,Spohn,Vietnam,VND,30-782-1411,Springview,140-794-4332,Jaxspan,Lincoln,Wood,HVAC
977,Ivette,Lightbowne,ilightbowner4@miibeian.gov.cn,Suhopolje,Loftsgordon,Croatia,HRK,91-315-2690,Mallard,399-670-1735,Realcube,Lotus,Rubber,Welder
978,Rakel,Gerding,rgerdingr5@google.fr,Kunčina,Sachtjen,Czech Republic,CZK,88-321-2927,Vidon,436-790-7036,Aibox,Buick,Steel,Tile Setter
979,Angie,Sarsons,asarsonsr6@liveinternet.ru,Robīt,Shoshone,Ethiopia,ETB,85-729-3291,Center,838-486-5753,Dabshots,Isuzu,Brass,Sheet Metal Worker
980,Kristien,Storey,kstoreyr7@woothemes.com,Camarate,Michigan,Portugal,EUR,35-577-5197,Jenifer,248-906-0459,Skipstorm,Acura,Rubber,HVAC
981,Samara,Strank,sstrankr8@dedecms.com,Hīrna,Melrose,Ethiopia,ETB,83-585-7037,Barnett,361-230-2894,Fiveclub,Pontiac,Wood,Welder
982,Ilario,Yitzhok,iyitzhokr9@arizona.edu,Markópoulo Oropoú,Rowland,Greece,EUR,27-392-5030,Hooker,792-975-5707,Divavu,GMC,Stone,Plasterers
983,Stevena,Tomovic,stomovicra@scribd.com,Langtou,5th,China,CNY,17-481-0337,Dexter,142-474-0111,Youopia,Pontiac,Steel,Tile Setter
984,Bruis,Putt,bputtrb@etsy.com,Atouguia,Dennis,Portugal,EUR,98-271-5120,Dakota,622-520-0324,Fanoodle,Lincoln,Stone,Safety Officer
985,Kurt,Grece,kgrecerc@last.fm,Puzi,Judy,China,CNY,09-614-9729,Red Cloud,531-487-8915,Zoombox,Audi,Plastic,Boilermaker
986,Jaquenette,Swyer-Sexey,jswyersexeyrd@whitehouse.gov,Chengcun,American Ash,China,CNY,68-511-5696,Spohn,178-258-4792,Youbridge,Volkswagen,Rubber,Terrazzo
987,Hannah,Buckell,hbuckellre@hostgator.com,San José,La Follette,Costa Rica,CRC,39-430-8666,Pleasure,117-687-0727,Zoombox,Lamborghini,Wood,Laborer
988,Augusto,Pauling,apaulingrf@unicef.org,Verkhniy Mamon,Esch,Russia,RUB,74-023-1396,Shasta,734-839-0360,Pixoboo,Lincoln,Granite,Terrazzo
989,Zachary,Causnett,zcausnettrg@scientificamerican.com,Santa Cruz,Burrows,United States,USD,36-910-4386,Sachtjen,831-317-6245,Buzzster,Mercedes-Benz,Steel,Ironworker
990,Aubert,Pracy,apracyrh@over-blog.com,Carvalhal,Fisk,Portugal,EUR,31-632-8648,Ronald Regan,761-991-0587,Realbuzz,Mercedes-Benz,Rubber,Concrete Finisher
991,Brigg,Shaefer,bshaeferri@uiuc.edu,Kotovs’k,Knutson,Ukraine,UAH,12-270-6176,Carberry,388-560-6093,Eazzy,Lexus,Glass,Brickmason
992,Sloan,Sollime,ssollimerj@constantcontact.com,Picoto,Mosinee,Portugal,EUR,78-369-6142,Barby,878-841-6423,Skinder,Dodge,Stone,Cement Mason
993,Iolande,Screach,iscreachrk@slideshare.net,Dancheng,Loeprich,China,CNY,87-936-8072,Northport,322-500-1392,Photobug,Honda,Plastic,Millwright
994,Roseann,Southernwood,rsouthernwoodrl@nymag.com,Sampungu,Forest,Indonesia,IDR,80-150-8637,Mitchell,789-917-6392,Mudo,Jeep,Vinyl,Carpenter
995,Oliy,Brasted,obrastedrm@huffingtonpost.com,Canedo,Debs,Portugal,EUR,51-887-0129,4th,616-936-5130,Tanoodle,Dodge,Rubber,Terrazzo
996,Haskell,Mathy,hmathyrn@imgur.com,Bilad,Warner,Philippines,PHP,14-850-1726,Fair Oaks,886-796-0479,Edgewire,Infiniti,Brass,Boilermaker
997,Rori,Gabbitas,rgabbitasro@flickr.com,Zhetian,Derek,China,CNY,62-968-1274,Quincy,819-303-1335,Photospace,Jeep,Stone,Cement Mason
998,Alfredo,Instone,ainstonerp@imageshack.us,Vetlanda,Farwell,Sweden,SEK,80-834-4137,Scott,679-618-4059,Fivebridge,Mitsubishi,Rubber,Millwright
999,Panchito,Tarbin,ptarbinrq@ezinearticles.com,Danja,Lake View,Nigeria,NGN,67-058-3755,Eggendart,612-895-3725,Jaxworks,Isuzu,Aluminum,Linemen
1000,Silvain,Tomlinson,stomlinsonrr@va.gov,Vila Franca,Claremont,Portugal,EUR,85-403-7991,Jenifer,872-716-3123,Twitternation,Dodge,Plexiglass,Stucco Mason
